filename,Sale Price,TermRemaining,TracksIncluded,Fees,NumberOfBids,NumberOfBiddersForIDBefore2783,HighestBidLowestBid,HasLastTransaction,Income_Type_STREAMING MECHANICAL,Income_Type_STREAMINGP ERFORMANCE,Income_Type_STREAMINGS YNCHRONIZATION,Income_Type_MECHANICAL,Income_Type_PERFORMANCE,Income_Type_OTHER,Income_Type_SOUNDRECORDING,Income_Type_SYNCHRONIZATION,Income_Type_DOWNLOAD MECHANICAL,Income_Type_PRINT,Income_Type_DOWNLOAD PERFORMANCE,Income_Type_MECHANICAL PERFORMANCE,Income_Type_PROFIT PARTICIPATION,Income_Type_RADIO,Last12Months,EarningsSinceStart,3YearAverage,DollarAge,CopyrightsIncluded_Yes,Type_xroyaltyType_MusicalCompositionSoundRecording,Type_xroyaltyType_SoundRecording,Rights_Public_Performance,Rights_Sync,Distributor_universal,Distributor_bmi,Distributor_ascap,Distributor_sony,Distributor_warner,Source_cd_sales,Source tv_film,Source_ satellite_radio,Source_internet_streaming
1072.json,26250.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,108,1,17250.0,1,,,,,,,,,,,,,,,3363.0,,,2.18,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1074.json,90000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,27,1,30000.0,1,,,,,,,,,,,,,,,24383.0,,,1.76,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1075.json,68250.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,17,1,21700.0,1,,,,,,,,,,,,,,,14181.0,,,4.88,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1076.json,20650.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,43,1,9150.0,1,,,,,,,,,,,,,,,3368.0,,,2.38,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1078.json,179500.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,84,1,79500.0,1,,,,,,,,,,,,,,,14500.0,,,39.44,1,0,1,0,1,0,0,0,0,0,1,1,1,1
1079.json,55600.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,36,1,17600.0,1,,,,,,,,,,,,,,,7802.0,,,3.62,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1080.json,275000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,1,1,0.0,1,,,,,,,,,,,,,,,118850.0,,,2.75,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1082.json,70000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,34,1,33000.0,1,,,,,,,,,,,,,,,19626.0,,,2.87,1,0,1,0,1,0,0,0,0,0,1,1,1,1
1083.json,16200.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,20,1,5700.0,1,,,,,,,,,,,,,,,5384.0,,,1.45,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1084.json,20500.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,12,1,5500.0,1,,,,,,,,,,,,,,,10372.0,,,1.48,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1085.json,22500.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,75,1,13500.0,1,,,,,,,,,,,,,,,2347.0,,,2.95,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1086.json,59500.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,49,1,34500.0,1,,,,,,,,,,,,,,,15226.0,,,1.53,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1087.json,91200.0,30 years*,,1% of closing price or $500 (whichever is greater) ‡§,47,1,46200.0,1,,,,,,,,,,,,,,,11186.0,,,10.26,1,0,0,1,0,0,0,1,0,0,0,1,1,1
1088.json,561000.0,Perpetual (See Note Below),,1% of closing price or $500 (whichever is greater) ‡§,229,1,381000.0,1,,,,,,,,,,,,,,,32040.0,,,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089.json,49500.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,42,1,21500.0,1,,,,,,,,,,,,,,,9473.0,,,11.86,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1091.json,31000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,84,1,16000.0,1,,,,,,,,,,,,,,,2590.0,,,9.8,1,0,1,0,1,0,0,0,0,1,1,1,1,1
1092.json,35000.0,30 years*,,1% of closing price or $500 (whichever is greater) ‡§,56,1,19000.0,1,,,,,,,,,,,,,,,4964.0,,,3.88,1,0,0,1,0,0,0,1,0,0,0,1,1,1
1093.json,33000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,30,1,16000.0,1,,,,,,,,,,,,,,,5297.0,,,2.48,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1094.json,71500.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,19,1,41500.0,1,,,,,,,,,,,,,,,10446.0,,,5.26,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1095.json,45250.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,71,1,31250.0,1,,,,,,,,,,,,,,,5153.0,,,2.5,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1096.json,26400.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,61,1,16400.0,1,,,,,,,,,,,,,,,4114.0,,,2.11,1,0,0,1,0,0,0,0,0,0,0,1,1,1
1097.json,8350.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,57,1,4850.0,1,,,,,,,,,,,,,,,1047.0,,,3.84,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1098.json,45600.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,9,1,15600.0,1,,,,,,,,,,,,,,,12409.0,,,1.86,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1099.json,83500.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,79,1,53500.0,1,,,,,,,,,,,,,,,9614.0,,,8.26,1,0,1,0,1,0,0,0,0,1,1,1,1,1
1100.json,88000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,49,1,48000.0,1,,,,,,,,,,,,,,,20461.0,,,1.57,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1101.json,166900.0,10 years*,,1% of closing price or $500 (whichever is greater) ‡§,68,1,96900.0,1,,,,,,,,,,,,,,,18948.0,,,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102.json,72500.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,16,1,22500.0,1,,,,,,,,,,,,,,,32860.0,,,1.97,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1103.json,172500.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,25,1,62500.0,1,,,,,,,,,,,,,,,54365.0,,,1.68,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1106.json,97000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,3,1,2000.0,1,,,,,,,,,,,,,,,22676.0,,,3.53,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1107.json,249000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,74,1,129000.0,1,,,,,,,,,,,,,,,30998.0,,,9.98,1,0,0,1,1,0,1,0,0,0,1,1,1,1
1108.json,86750.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,54,1,36750.0,1,,,,,,,,,,,,,,,15357.0,,,3.9,1,0,1,0,1,0,0,0,0,1,1,1,1,1
1109.json,61200.0,Perpetual (See Note Below),,1% of closing price or $500 (whichever is greater) ‡§,233,1,46200.0,1,,,,,,,,,,,,,,,3210.0,,,24.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110.json,47000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,73,1,22000.0,1,,,,,,,,,,,,,,,5279.0,,,16.69,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1111.json,103400.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,31,1,38400.0,1,,,,,,,,,,,,,,,16214.0,,,5.27,1,0,0,1,1,1,0,0,0,0,1,1,1,1
1112.json,8800.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,28,1,5300.0,1,,,,,,,,,,,,,,,1281.0,,,1.75,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1113.json,41500.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,28,1,21500.0,1,,,,,,,,,,,,,,,5069.0,,,8.37,1,0,1,0,1,0,0,0,0,0,1,1,1,1
1114.json,136000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,9,1,20000.0,1,,,,,,,,,,,,,,,48036.0,,,3.85,1,0,0,1,0,0,0,0,0,0,0,1,1,1
1115.json,70400.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,18,1,15400.0,1,,,,,,,,,,,,,,,14978.0,,,18.08,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1117.json,50100.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,67,1,26100.0,1,,,,,,,,,,,,,,,6256.0,,,10.26,1,0,1,0,1,0,0,0,0,0,1,1,1,1
1118.json,69000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,22,1,21000.0,1,,,,,,,,,,,,,,,21221.0,,,2.21,1,0,0,1,0,0,0,0,0,0,0,1,1,1
1119.json,100000.0,10 years*,,1% of closing price or $500 (whichever is greater) ‡§,38,1,30000.0,1,,,,,,,,,,,,,,,12302.0,,,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121.json,41000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,36,1,16000.0,1,,,,,,,,,,,,,,,5153.0,,,7.94,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1122.json,57000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,5,1,9000.0,1,,,,,,,,,,,,,,,21221.0,,,2.21,1,0,0,1,0,0,0,0,0,0,0,1,1,1
1123.json,900000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,1,1,0.0,1,,,,,,,,,,,,,,,156393.0,,,5.51,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1127.json,79950.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,41,1,39950.0,1,,,,,,,,,,,,,,,17448.0,,,1.89,1,0,1,0,1,0,0,0,0,1,1,1,1,1
1128.json,42300.0,10 years*,,1% of closing price or $500 (whichever is greater) ‡§,25,1,13300.0,1,,,,,,,,,,,,,,,7763.0,,,16.03,1,0,0,1,0,0,0,0,0,0,0,1,1,1
1129.json,56000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,14,1,9000.0,1,,,,,,,,,,,,,,,15791.0,,,2.5,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1130.json,254550.0,Perpetual (See Note Below),,1% of closing price or $500 (whichever is greater) ‡§,52,1,134550.0,1,,,,,,,,,,,,,,,12921.0,,,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131.json,180750.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,33,1,80750.0,1,,,,,,,,,,,,,,,17660.0,,,9.08,1,0,0,1,1,0,1,0,0,0,1,1,1,1
1132.json,90100.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,43,1,35100.0,1,,,,,,,,,,,,,,,18004.0,,,2.75,1,0,0,1,0,0,0,0,0,0,0,1,1,1
1137.json,444000.0,Fixed Return Amount (See Note Below),,1% of closing price or $500 (whichever is greater) ‡§,32,1,44000.0,1,,,,,,,,,,,,,,,,,,0.52,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1138.json,268600.0,83 Years (See Note Below),,1% of closing price or $500 (whichever is greater) ‡§,19,1,33600.0,1,,,,,,,,,,,,,,,42966.0,,,11.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140.json,164800.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,31,1,44800.0,1,,,,,,,,,,,,,,,18137.0,,,9.37,1,0,0,1,1,0,1,0,0,0,1,1,1,1
1142.json,12100.0,10 years*,,1% of closing price ‡§,31,1,6100.0,1,,,,,,,,,,,,,,,1861.0,,,5.74,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1143.json,2215.0,10 years*,,1% of closing price ‡§,126,1,1540.0,1,,,,,,,,,,,,,,,200.0,,,5.74,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1144.json,3125.0,10 years*,,1% of closing price ‡§,140,1,2450.0,1,,,,,,,,,,,,,,,206.0,,,5.74,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1145.json,19850.0,10 years*,,1% of closing price or $500 (whichever is greater) ‡§,47,1,10650.0,1,,,,,,,,,,,,,,,2812.0,,,5.74,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1146.json,7200.0,10 years*,,1% of closing price or $500 (whichever is greater) ‡§,16,1,2400.0,1,,,,,,,,,,,,,,,1541.0,,,6.51,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1147.json,25500.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,12,1,10500.0,1,,,,,,,,,,,,,,,2828.0,,,27.06,1,0,0,0,1,0,0,0,0,0,1,1,0,1
1148.json,25500.0,10 years*,,1% of closing price or $500 (whichever is greater) ‡§,20,1,7500.0,1,,,,,,,,,,,,,,,5620.0,,,6.23,1,0,0,1,0,0,0,0,0,0,0,1,1,1
1150.json,16075.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,58,1,9075.0,1,,,,,,,,,,,,,,,,,,9.45,1,0,1,0,1,0,0,0,0,0,1,1,1,1
1151.json,32500.0,Fixed Return Amount (See Note Below),,1% of closing price or $500 (whichever is greater) ‡§,15,1,4500.0,1,,,,,,,,,,,,,,,31718.0,,,1.84,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1152.json,5000.0,10 years*,,1% of closing price or $500 (whichever is greater) ‡§,25,1,1800.0,1,,,,,,,,,,,,,,,927.0,,,5.7,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1153.json,2560.0,10 years*,,1% of closing price or $500 (whichever is greater) ‡§,61,1,1160.0,1,,,,,,,,,,,,,,,397.0,,,5.71,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1154.json,3000.0,10 years*,,1% of closing price,24,1,1600.0,1,,,,,,,,,,,,,,,418.0,,,6.36,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1155.json,3470.0,At Leat 29 Years (See Note Below),,1% of closing price ‡§,54,1,2970.0,1,,,,,,,,,,,,,,,224.0,,,5.73,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1157.json,27000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,21,1,12000.0,1,,,,,,,,,,,,,,,14848.0,,,1.18,1,0,1,0,1,0,0,0,0,1,1,1,1,1
1158.json,32000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,33,1,12000.0,1,,,,,,,,,,,,,,,5112.0,,,4.09,1,0,0,1,0,0,0,0,0,0,1,1,1,1
1159.json,96500.0,Fixed Return Amount (See Note Below),,1% of closing price or $500 (whichever is greater) ‡§,34,1,16500.0,1,,,,,,,,,,,,,,,74280.0,,,2.18,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1160.json,850000.0,Fixed Return (See Note Below),,1% of closing price or $500 (whichever is greater) ‡§,1,1,0.0,1,,,,,,,,,,,,,,,490126.0,,,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161.json,63000.0,At Least 49 Years (See Note Below),,1% of closing price or $500 (whichever is greater) ‡§,71,1,42000.0,1,,,,,,,,,,,,,,,4252.0,,,44.97,1,0,1,0,1,0,0,0,0,0,1,1,1,1
1163.json,506500.0,Perpetual (See Note Below),,1% of closing price or $500 (whichever is greater) ‡§,57,1,206500.0,1,,,,,,,,,,,,,,,68751.0,,,21.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167.json,22400.0,10 years*,,1% of closing price or $500 (whichever is greater) ‡§,21,1,9400.0,1,,,,,,,,,,,,,,,3923.0,,,13.3,1,0,0,1,0,0,0,0,0,0,0,1,1,1
1169.json,64150.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,44,1,24150.0,1,,,,,,,,,,,,,,,7311.0,,,7.93,1,0,0,0,1,0,0,0,0,0,1,1,0,1
1172.json,825000.0,"Fixed Return of $1,115,000 (See Note Below)",,1% of closing price or $500 (whichever is greater) ‡§,1,1,0.0,1,,,,,,,,,,,,,,,488621.0,,,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173.json,,At Least 29 Years (See Note Below),,1% of closing price ‡,82,1,0.0,1,,,,,,,,,,,,,,,2634.0,,,5.86,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1175.json,26000.0,Fixed Return Amount (See Note Below),,1% of closing price or $500 (whichever is greater) ‡§,6,1,4000.0,1,,,,,,,,,,,,,,,13120.0,,,3.54,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1179.json,33500.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,37,1,17500.0,1,,,,,,,,,,,,,,,6757.0,,,2.96,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1181.json,26000.0,"Fixed Return of $32,500 (See Note Below)",,1% of closing price or $500 (whichever is greater) ‡§,1,1,0.0,1,,,,,,,,,,,,,,,17412.0,,,1.12,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1184.json,,Life of author + 70 years,,1% of closing price ‡§,25,1,0.0,1,,,,,,,,,,,,,,,11905.0,,,5.97,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1185.json,71200.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,38,1,21200.0,1,,,,,,,,,,,,,,,8797.0,,,7.6,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1186.json,154000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,68,1,76000.0,1,,,,,,,,,,,,,,,23692.0,,,5.99,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1187.json,65000.0,10 years*,,1% of closing price or $500 (whichever is greater) ‡§,18,1,20000.0,1,,,,,,,,,,,,,,,20525.0,,,3.87,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1188.json,30400.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,30,1,14400.0,1,,,,,,,,,,,,,,,6821.0,,,2.96,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1190.json,173000.0,Fixed Return Amount (See Note Below),,1% of closing price or $500 (whichever is greater) ‡§,23,1,23000.0,1,,,,,,,,,,,,,,,,,,50.0,1,0,1,0,1,0,0,0,0,0,1,1,1,1
1191.json,90500.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,48,1,27500.0,1,,,,,,,,,,,,,,,,,,37.23,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1192.json,39350.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,77,1,19350.0,1,,,,,,,,,,,,,,,3834.0,,,8.78,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1193.json,16800.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,39,1,9300.0,1,,,,,,,,,,,,,,,3835.0,,,2.44,1,0,0,1,1,0,0,0,0,0,0,1,1,1
1194.json,,Life of author + 70 years,,1% of closing price ‡§,29,1,0.0,1,,,,,,,,,,,,,,,9418.0,,,1.61,1,0,1,0,1,0,0,0,0,1,1,1,1,1
1195.json,35250.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,64,1,15250.0,1,,,,,,,,,,,,,,,5217.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196.json,565000.0,Life of author + 70 years,,1% of closing price or $500 (whichever is greater) ‡§,7,1,30000.0,1,,,,,,,,,,,,,,,103333.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197.json,81000.0,"8.60 Years (Until August 17th, 2030)",,1% of closing price or $500 (whichever is greater) ‡§,32,1,21000.0,1,,,,,,,,,,,,,,,13925.0,,,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198.json,39600.0,"8.60 Years (Until August 17th, 2030)",,1% of closing price or $500 (whichever is greater) ‡§,65,1,19600.0,1,,,,,,,,,,,,,,,4642.0,,,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201.json,49900.0,10 years*,,1% of closing price or $500 (whichever is greater) ‡§,59,1,18900.0,1,,,,,,,,,,,,,,,6383.0,,,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202.json,97050.0,10 years*,,1% of closing price or $500 (whichever is greater) ‡§,25,1,25800.0,1,,,,,,,,,,,,,,,11997.0,,,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783.json,6677.0,partial_10_year,13,,77,,9400.0,1,,,,,1934.05,,,,,,,,,,1934.05,32025.59,1468.89,13.1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2784.json,20894.74,partial_10_year,68,,9,,14894.740000000002,1,,,,,,,,,,,,,,,4285.14,124568.9,5493.77,8.95,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2785.json,8500.0,partial_10_year,78,,18,,8000.0,1,,,,,,,,,,,,,,,1311.82,10527.95,1264.99,7.48,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2789.json,9950.0,partial_10_year,187,,15,,8950.0,1,,,,,,,,,,,,,,,2078.88,15786.96,3326.56,3.31,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2793.json,6250.0,partial_10_year,8,,59,,7500.0,1,,,,,1509.97,,,,,,,,,,1509.97,18091.46,1453.53,8.2,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2794.json,6500.0,partial_10_year,12,,52,,7750.0,1,,,,,1094.24,,,,,,,,,,1094.24,49792.95,942.78,10.02,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2795.json,23000.0,partial_10_year,79,,5,,17000.0,1,,,,,,,,,,,,,,,5434.33,113146.98,5971.79,12.37,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2796.json,47500.0,partial_10_year,102,,13,,47000.0,1,,,,,,,,,,,,,,,11763.01,137816.4,12119.86,6.29,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2798.json,22105.26,partial_10_year,5,,5,,13905.259999999998,1,,,,,,,,,,,,,,,9269.64,18378.91,5121.35,5.45,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2803.json,7500.0,partial_10_year,44,,25,,7000.0,1,,,,,,,,,,,,,,,743.68,3280.61,811.54,5.08,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2807.json,58760.68,partial_10_year,401,,21,,57760.68,1,,,,,12425.86,,,,,,,,,,12425.86,269047.24,14626.83,7.87,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2809.json,6521.74,partial_10_year,29,,10,,2771.74,1,,,,,,,,,,,,,,,1014.9,21346.55,966.57,9.37,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2811.json,4050.0,partial_10_year,20,,38,,6400.0,1,,,,,356.95,,,,,,,,,,356.95,10200.91,1298.32,3.82,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2813.json,36842.11,partial_10_year,99,,5,,16842.11,1,,,,,,,,,,,,,,,9674.11,29978.05,9484.42,2.64,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2816.json,28409.09,partial_10_year,285,,2,,3552.09,1,,,,,,,,,,,,,,,6832.89,48909.04,6446.12,4.6,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2817.json,3400.0,partial_10_year,25,,59,,4500.0,1,,,,,942.03,,,,,,,,,,942.03,41001.4,758.28,10.21,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2820.json,8421.05,partial_10_year,178,,7,,5421.049999999999,1,,,,,,,,,,,,,,,1708.03,12077.83,1919.13,3.25,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2823.json,12000.0,partial_10_year,1,,10,,8000.0,1,,,,,,,,,,,,,,,4592.99,139878.59,10681.37,9.25,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2824.json,23529.41,partial_10_year,369,,1,,0.0,1,,,,,,,,,,,,,,,8843.41,31130.13,5053.38,3.19,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2828.json,6315.79,partial_10_year,2,,12,,5315.79,1,,,,,,,,,,,,,,,684.56,9192.7,950.78,9.77,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2829.json,16500.0,partial_10_year,72,,48,,16000.0,1,,,,,,,,,,,,,,,3901.92,40299.59,3473.6,9.41,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2830.json,100000.0,partial_10_year,107,,20,,99000.0,1,,,,,,,,,,,,,,,20338.11,169585.94,16871.67,13.51,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2833.json,5899.95,partial_10_year,13,,24,,7250.0,1,,,,,,,,,,,,,,,944.13,12100.32,1199.64,13.99,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2835.json,7959.4,partial_10_year,430,,52,,7750.0,1,,,,,,,,,,,,,,,1143.57,15859.12,1095.12,7.38,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2840.json,50250.0,partial_10_year,402,,18,,50350.0,1,,,,,9305.46,,,,,,,,,,9305.46,102179.44,10506.45,9.88,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2901.json,29473.68,partial_10_year,159,,3,,4473.68,1,,,,,,,,,,,,,,,7079.79,59960.95,7695.42,16.93,1,0,0,1,0,0,1,0,0,0,0,1,1,1
2904.json,24200.0,partial_10_year,29,,5,,3450.0,1,,,,,,,,,,,,,,,5754.53,45296.32,4835.74,5.8,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2915.json,10000.0,partial_10_year,26,,5,,4000.0,1,,,,,,,,,,,,,,,3220.36,8417.5,2403.25,3.74,1,0,0,1,0,0,1,0,0,0,0,1,1,1
2919.json,13500.0,partial_10_year,59,,2,,1500.0,1,,,,,,,,,,,,,,,2952.64,20556.27,3515.05,4.62,1,0,0,1,0,0,1,0,0,0,0,1,1,1
2922.json,500000.0,life_of_rights,51,,17,,495000.0,1,,,,,36401.94,,,,,,,,,,36401.94,483051.21,39639.32,10.34,1,0,0,1,0,0,1,0,0,0,0,1,1,1
2931.json,50000.0,life_of_rights,1,,27,,32225.0,1,,,,,,,,,,,,,,,3840.24,39075.16,3940.6,11.01,1,0,0,1,0,0,1,0,0,0,0,1,1,1
2972.json,4736.84,partial_10_year,77,,8,,1536.8400000000001,1,,,,,,,,,,,,,,,938.24,38817.39,998.13,13.51,1,0,0,1,0,0,1,0,0,0,0,1,1,1
2990.json,8695.65,partial_10_year,129,,5,,3095.6499999999996,1,,,,,,,,,,,,,,,2237.67,17578.61,1695.2,18.28,1,0,0,1,0,0,1,0,0,0,0,1,1,1
2991.json,4001.0,partial_10_year,13,,45,,15288.97,1,,,,,894.52,,,,,,,,,,894.52,13475.97,905.98,9.49,1,0,0,1,0,0,1,0,0,0,0,1,1,1
2993.json,5700.0,partial_10_year,138,,36,,19000.0,1,,,,,2019.98,,,,,,,,,,2036.91,51569.49,2252.37,11.38,1,0,0,1,0,0,1,0,0,0,0,1,1,1
3033.json,3200.0,partial_10_year,62,,2,,200.0,1,,,,,,,,,,,,,,,997.34,4125.54,1017.69,3.26,1,0,0,1,0,0,0,1,0,0,0,1,1,1
